Interval=	0.01 s
ExcelDateTime=	4.5855649139942347e+04	07/17/25 15:34:45.691019
TimeFormat=	StartOfBlock
DateFormat=	
ChannelTitle=	PushSWE	Flow	EMG	Pressure	Flow BIS	Inspi cyclic	Expi cyclic	L/m -> L/s	VolumeResp
Range=	10.000 V	500.0 mV	100.00 mV	100.00 mV	64.18 L/min	1.1000 	1.1000 	1.07 L/s	1.00 L/s.s
UnitName=	*		*	cmH2O	*	*	*	*	*
TopValue=	*	148.52	*	3523.71	*	*	*	*	*
BottomValue=	*	-163.55	*	-3491.41	*	*	*	*	*
30.27	3.202164	-54.26055	-0.04375	14.35243	-54.26055	1.469056e-08	1.469056e-08	-0.9043424	0.2972843
30.28	3.202219	-53.08778	0.4992969	13.94912	-53.08777	1.469056e-08	1.469056e-08	-0.8847963	0.2883394
30.29	3.202359	-51.85705	-0.04617187	13.66287	-51.85705	1.469056e-08	1.469056e-08	-0.8642841	0.2795964
30.3	3.202289	-50.62549	0.4974219	13.46212	-50.62549	1.469056e-08	1.469056e-08	-0.8437582	0.2710591
30.31	3.202117	-49.44022	-0.04734375	13.33036	-49.44021	1.469056e-08	1.469056e-08	-0.8240036	0.2627234
30.32	3.202422	-48.30756	0.5003906	13.24148	-48.30756	1.469056e-08	1.469056e-08	-0.805126	0.2545811
30.33	3.20225	-47.24432	-0.04609375	13.18527	-47.24432	1.469056e-08	1.469056e-08	-0.7874053	0.2466214
30.34	3.202109	-46.23085	0.4964063	13.1445	-46.23085	1.469056e-08	1.469056e-08	-0.7705142	0.2388349
30.35	3.202352	-45.27837	-0.04335938	13.11518	-45.27837	1.469056e-08	1.469056e-08	-0.7546396	0.2312116
30.36	3.202164	-44.36399	0.4949219	13.08755	-44.36399	1.469056e-08	1.469056e-08	-0.7393998	0.2237441
30.37	3.202187	-43.50546	-0.043125	13.06115	-43.50547	1.469056e-08	1.469056e-08	-0.7250911	0.2164239
30.38	3.202305	-42.6854	0.4957812	13.03068	-42.68541	1.469056e-08	1.469056e-08	-0.7114234	0.2092439
30.39	3.202227	-41.92668	-0.04296875	12.99698	-41.92668	1.469056e-08	1.469056e-08	-0.698778	0.2021951
30.4	3.202094	-41.21523	0.499375	12.95703	-41.21523	1.469056e-08	1.469056e-08	-0.6869205	0.195269
30.41	3.202344	-40.57289	-0.0409375	12.91215	-40.57289	1.469056e-08	1.469056e-08	-0.6762148	0.1884554
30.42	3.202469	-39.98488	0.5002344	12.86038	-39.98488	1.469056e-08	1.469056e-08	-0.6664147	0.1817445
30.43	3.202164	-39.46807	-0.04039063	12.80341	-39.46807	1.469056e-08	1.469056e-08	-0.6578012	0.1751253
30.44	3.20207	-39.00356	0.5060156	12.73978	-39.00356	1.469056e-08	1.469056e-08	-0.6500594	0.1685878
30.45	3.202281	-38.60067	-0.03773437	12.67152	-38.60067	1.469056e-08	1.469056e-08	-0.6433446	0.1621222
30.46	3.202391	-38.23491	0.5083594	12.59734	-38.23491	1.469056e-08	1.469056e-08	-0.6372485	0.1557206
30.47	3.202242	-37.90886	-0.04320312	12.51962	-37.90886	1.469056e-08	1.469056e-08	-0.6318143	0.1493763
30.48	3.202172	-37.59473	0.5073438	12.43721	-37.59473	1.469056e-08	1.469056e-08	-0.6265789	0.1430852
30.49	3.202414	-37.2918	-0.0384375	12.35277	-37.2918	1.469056e-08	1.469056e-08	-0.6215301	0.1368452
30.5	3.202367	-36.97381	0.5014844	12.26542	-36.97381	1.469056e-08	1.469056e-08	-0.6162301	0.1306569
30.51	3.202055	-36.64175	-0.0453125	12.17815	-36.64175	1.469056e-08	1.469056e-08	-0.6106958	0.1245226
30.52	3.202375	-36.27602	0.4973437	12.09046	-36.27602	1.469056e-08	1.469056e-08	-0.6046003	0.1184464
30.53	3.202352	-35.88358	-0.05195313	12.00554	-35.88359	1.469056e-08	1.469056e-08	-0.5980597	0.1124335
30.54	3.202086	-35.45434	0.4904687	11.92317	-35.45434	1.469056e-08	1.469056e-08	-0.5909057	0.1064891
30.55	3.202398	-35.00259	-0.04421875	11.84654	-35.0026	1.469056e-08	1.469056e-08	-0.5833766	0.1006184
30.56	3.202203	-34.52639	0.5039844	11.7754	-34.52639	1.469056e-08	1.469056e-08	-0.5754399	0.09482501
30.57	3.202148	-34.04475	-0.05171875	11.71249	-34.04475	1.469056e-08	1.469056e-08	-0.5674125	0.08911174
30.58	3.202398	-33.55862	0.4952344	11.65714	-33.55862	1.469056e-08	1.469056e-08	-0.5593104	0.08347915
30.59	3.202156	-33.08652	-0.055	11.61117	-33.08652	1.469056e-08	1.469056e-08	-0.551442	0.07792662
30.6	3.202109	-32.62622	0.4965625	11.57303	-32.62622	1.469056e-08	1.469056e-08	-0.5437703	0.07245171
30.61	3.202391	-32.19089	-0.05234375	11.54333	-32.19089	1.469056e-08	1.469056e-08	-0.5365148	0.06705156
30.62	3.202367	-31.77186	0.4977344	11.51964	-31.77186	1.469056e-08	1.469056e-08	-0.529531	0.0617224
30.63	3.202219	-31.37557	-0.05476562	11.50141	-31.37557	1.469056e-08	1.469056e-08	-0.5229262	0.05646125
30.64	3.202109	-30.98814	0.4921875	11.48565	-30.98814	1.469056e-08	1.469056e-08	-0.516469	0.05126513
30.65	3.202227	-30.61152	-0.04601563	11.47109	-30.61152	1.469056e-08	1.469056e-08	-0.510192	0.04613274
30.66	3.202336	-30.23126	0.4940625	11.45489	-30.23127	1.469056e-08	1.469056e-08	-0.5038544	0.04106317
30.67	3.202117	-29.84945	-0.05023438	11.43579	-29.84945	1.469056e-08	1.469056e-08	-0.4974908	0.03605723
30.68	3.202172	-29.45612	0.495	11.41188	-29.45612	1.469056e-08	1.469056e-08	-0.4909353	0.0311157
30.69	3.202453	-29.05699	-0.04757813	11.38268	-29.05699	1.469056e-08	1.469056e-08	-0.4842831	0.02624042
30.7	3.202219	-28.64845	0.4960938	11.34768	-28.64845	1.469056e-08	1.469056e-08	-0.4774742	0.02143232
30.71	3.20218	-28.24011	-0.0434375	11.30761	-28.24011	1.469056e-08	1.469056e-08	-0.4706685	0.01669256
30.72	3.202508	-27.83293	0.5007813	11.26333	-27.83293	1.469056e-08	1.469056e-08	-0.4638822	0.01202065
30.73	3.202078	-27.43792	-0.0478125	11.21657	-27.43792	1.469056e-08	1.469056e-08	-0.4572987	0.007415845
30.74	3.202234	-27.05662	0.5021094	11.16887	-27.05662	1.469056e-08	1.469056e-08	-0.4509436	0.002875586
30.75	3.202406	-26.69763	-0.04742188	11.12227	-26.69763	1.469056e-08	1.469056e-08	-0.4449604	-0.001602788
30.76	3.201977	-26.3593	0.4976563	11.07804	-26.3593	1.469056e-08	1.469056e-08	-0.4393217	-0.006023269
30.77	3.202281	-26.04556	-0.0409375	11.03776	-26.04556	1.469056e-08	1.469056e-08	-0.4340927	-0.01038929
30.78	3.122195	-25.75085	0.5046094	11.00179	-25.75085	1.469056e-08	1.469056e-08	-0.4291808	-0.01470487
30.79	3.051711	-25.47481	-0.03992187	10.97076	-25.47481	1.469056e-08	1.469056e-08	-0.4245801	-0.01897279
30.8	3.124305	-25.21002	0.5105469	10.94403	-25.21002	1.469056e-08	1.469056e-08	-0.4201671	-0.02319593
30.81	3.201172	-24.95429	-0.03609375	10.92138	-24.95429	1.469056e-08	1.469056e-08	-0.4159048	-0.02737558
30.82	3.202211	-24.70129	0.5083594	10.90164	-24.70129	1.469056e-08	1.469056e-08	-0.4116881	-0.0315131
30.83	3.20207	-24.4491	-0.04203125	10.88421	-24.4491	1.469056e-08	1.469056e-08	-0.407485	-0.03560836
30.84	3.202117	-24.19403	0.5011719	10.86799	-24.19403	1.469056e-08	1.469056e-08	-0.4032338	-0.03966157
30.85	3.202172	-23.93491	-0.04289063	10.85241	-23.93491	1.469056e-08	1.469056e-08	-0.3989152	-0.04367174
30.86	3.202359	-23.6704	0.5013281	10.83679	-23.6704	1.469056e-08	1.469056e-08	-0.3945067	-0.04763848
30.87	3.202156	-23.39945	-0.04484375	10.8207	-23.39945	1.469056e-08	1.469056e-08	-0.3899908	-0.0515604
30.88	3.202148	-23.12191	0.5049219	10.8038	-23.12191	1.469056e-08	1.469056e-08	-0.3853651	-0.05543679
30.89	3.202164	-22.83618	-0.03578125	10.78566	-22.83618	1.469056e-08	1.469056e-08	-0.3806029	-0.05926606
30.9	3.20232	-22.54275	0.5136719	10.76611	-22.54275	1.469056e-08	1.469056e-08	-0.3757125	-0.06304723
30.91	3.202117	-22.24009	-0.03953125	10.7447	-22.24009	1.469056e-08	1.469056e-08	-0.3706682	-0.06677853
30.92	3.202336	-21.9302	0.5069531	10.72142	-21.9302	1.469056e-08	1.469056e-08	-0.3655034	-0.07045893
30.93	3.20232	-21.61349	-0.04054688	10.69603	-21.61349	1.469056e-08	1.469056e-08	-0.3602248	-0.07408689
30.94	3.202101	-21.29461	0.5070313	10.66888	-21.29461	1.469056e-08	1.469056e-08	-0.3549102	-0.077662
30.95	3.202266	-20.97712	-0.04351563	10.64032	-20.97712	1.469056e-08	1.469056e-08	-0.3496187	-0.08118383
30.96	3.202242	-20.66813	0.4989062	10.61127	-20.66813	1.469056e-08	1.469056e-08	-0.3444688	-0.08465355
30.97	3.202141	-20.37328	-0.04515625	10.58278	-20.37328	1.469056e-08	1.469056e-08	-0.3395547	-0.08807272
30.98	3.202258	-20.09992	0.4989844	10.55614	-20.09992	1.469056e-08	1.469056e-08	-0.3349986	-0.09144466
30.99	3.202336	-19.85276	-0.04453125	10.53273	-19.85276	1.469056e-08	1.469056e-08	-0.3308794	-0.09477306
31	3.202078	-19.63627	0.4980469	10.51365	-19.63627	1.469056e-08	1.469056e-08	-0.3272712	-0.098063
31.01	3.202203	-19.45097	-0.046875	10.49985	-19.45097	1.469056e-08	1.469056e-08	-0.3241828	-0.1013194
31.02	3.202437	-19.29656	0.4974219	10.49165	-19.29656	1.469056e-08	1.469056e-08	-0.3216093	-0.1045477
31.03	3.202266	-19.16813	-0.05234375	10.48905	-19.16813	1.469056e-08	1.469056e-08	-0.3194688	-0.1077524
31.04	3.202062	-19.0614	0.4882031	10.49134	-19.0614	1.469056e-08	1.469056e-08	-0.31769	-0.1109378
31.05	3.202258	-18.96769	-0.04796875	10.49753	-18.96769	1.469056e-08	1.469056e-08	-0.3161282	-0.1141065
31.06	3.202344	-18.88173	0.4983594	10.50622	-18.88173	1.469056e-08	1.469056e-08	-0.3146955	-0.1172604
31.07	3.202125	-18.79454	-0.04914063	10.51601	-18.79454	1.469056e-08	1.469056e-08	-0.3132423	-0.1203999
31.08	3.202203	-18.70315	0.498125	10.52558	-18.70315	1.469056e-08	1.469056e-08	-0.3117192	-0.1235247
31.09	3.202383	-18.6013	-0.04554687	10.53381	-18.6013	1.469056e-08	1.469056e-08	-0.3100217	-0.1266333
31.1	3.202195	-18.48998	0.5021094	10.54005	-18.48998	1.469056e-08	1.469056e-08	-0.3081663	-0.1297242
31.11	3.202047	-18.36669	-0.04679688	10.54386	-18.36669	1.469056e-08	1.469056e-08	-0.3061115	-0.1327954
31.12	3.202555	-18.236	0.5032031	10.5453	-18.236	1.469056e-08	1.469056e-08	-0.3039333	-0.1358455
31.13	3.202086	-18.09815	-0.04367188	10.54448	-18.09815	1.469056e-08	1.469056e-08	-0.3016358	-0.1388731
31.14	3.202023	-17.95927	0.5	10.54182	-17.95927	1.469056e-08	1.469056e-08	-0.2993212	-0.1418776
31.15	3.20243	-17.81987	-0.04398437	10.53756	-17.81987	1.469056e-08	1.469056e-08	-0.2969978	-0.1448589
31.16	3.201984	-17.68532	0.4921875	10.53208	-17.68532	1.469056e-08	1.469056e-08	-0.2947553	-0.1478173
31.17	3.202313	-17.55414	-0.04734375	10.52546	-17.55414	1.469056e-08	1.469056e-08	-0.292569	-0.1507536
31.18	3.202328	-17.42966	0.5019531	10.51793	-17.42965	1.469056e-08	1.469056e-08	-0.2904943	-0.1536686
31.19	3.202156	-17.30755	-0.043125	10.50942	-17.30755	1.469056e-08	1.469056e-08	-0.2884592	-0.156563
31.2	3.202274	-17.18926	0.499375	10.50014	-17.18926	1.469056e-08	1.469056e-08	-0.2864876	-0.1594375
31.21	3.202406	-17.06832	-0.04585938	10.49	-17.06832	1.469056e-08	1.469056e-08	-0.284472	-0.1622921
31.22	3.202195	-16.94556	0.4979688	10.47937	-16.94556	1.469056e-08	1.469056e-08	-0.2824261	-0.1651264
31.23	3.20207	-16.81426	-0.04992188	10.46824	-16.81426	1.469056e-08	1.469056e-08	-0.2802378	-0.1679396
31.24	3.202172	-16.67646	0.495	10.45713	-16.67646	1.469056e-08	1.469056e-08	-0.277941	-0.1707303
31.25	3.202336	-16.52709	-0.05078125	10.44601	-16.52709	1.469056e-08	1.469056e-08	-0.2754515	-0.1734971
31.26	3.202359	-16.37055	0.500625	10.43534	-16.37055	1.469056e-08	1.469056e-08	-0.2728426	-0.1762384
31.27	3.202016	-16.20411	-0.04445313	10.42489	-16.20411	1.469056e-08	1.469056e-08	-0.2700686	-0.1789527
31.28	3.202242	-16.03422	0.4985938	10.41487	-16.03422	1.469056e-08	1.469056e-08	-0.267237	-0.1816389
31.29	3.20243	-15.8596	-0.05054687	10.40475	-15.8596	1.469056e-08	1.469056e-08	-0.2643266	-0.1842963
31.3	3.202	-15.68726	0.4992188	10.39454	-15.68726	1.469056e-08	1.469056e-08	-0.2614543	-0.1869249
31.31	3.202281	-15.51579	-0.0453125	10.38359	-15.51579	1.469056e-08	1.469056e-08	-0.2585966	-0.1895247
31.32	3.202336	-15.35126	0.50125	10.37193	-15.35126	1.469056e-08	1.469056e-08	-0.2558544	-0.1920966
31.33	3.202039	-15.19101	-0.041875	10.35911	-15.19101	1.469056e-08	1.469056e-08	-0.2531835	-0.1946413
31.34	3.202274	-15.03951	0.5052344	10.34542	-15.0395	1.469056e-08	1.469056e-08	-0.2506584	-0.1971601
31.35	3.202336	-14.89285	-0.04507813	10.33078	-14.89285	1.469056e-08	1.469056e-08	-0.2482142	-0.1996541
31.36	3.202008	-14.75434	0.50125	10.31582	-14.75434	1.469056e-08	1.469056e-08	-0.2459056	-0.2021243
31.37	3.202305	-14.61965	-0.04367188	10.30071	-14.61965	1.469056e-08	1.469056e-08	-0.2436608	-0.2045718
31.38	3.202336	-14.4916	0.5046875	10.28622	-14.4916	1.469056e-08	1.469056e-08	-0.2415267	-0.2069974
31.39	3.202117	-14.36626	-0.04976563	10.27257	-14.36626	1.469056e-08	1.469056e-08	-0.2394377	-0.2094019
31.4	3.12475	-14.24643	0.5003125	10.26034	-14.24644	1.469056e-08	1.469056e-08	-0.2374406	-0.211786
31.41	3.120703	-14.12887	-0.05070313	10.24946	-14.12887	1.469056e-08	1.469056e-08	-0.2354812	-0.2141503
31.42	3.201844	-14.01625	0.5011719	10.24018	-14.01625	1.469056e-08	1.469056e-08	-0.2336041	-0.2164954
31.43	3.089344	-13.90579	-0.04796875	10.23208	-13.90579	1.469056e-08	1.469056e-08	-0.2317632	-0.218822
31.44	3.20207	-13.79984	0.50375	10.22512	-13.79984	1.469056e-08	1.469056e-08	-0.2299974	-0.2211305
31.45	3.202187	-13.696	-0.0478125	10.21885	-13.696	1.469056e-08	1.469056e-08	-0.2282667	-0.2234216
31.46	3.202281	-13.59648	0.503125	10.21328	-13.59648	1.469056e-08	1.469056e-08	-0.2266081	-0.2256957
31.47	3.202094	-13.49944	-0.05179688	10.20831	-13.49945	1.469056e-08	1.469056e-08	-0.2249907	-0.2279535
31.48	3.20218	-13.40718	0.5007031	10.20433	-13.40718	1.469056e-08	1.469056e-08	-0.223453	-0.2301954
31.49	3.202391	-13.31831	-0.0490625	10.20171	-13.31831	1.469056e-08	1.469056e-08	-0.2219718	-0.2324223
31.5	3.202125	-13.23481	0.4942187	10.20121	-13.23481	1.469056e-08	1.469056e-08	-0.2205802	-0.2346348
31.51	3.202203	-13.15501	-0.04898438	10.2034	-13.15501	1.469056e-08	1.469056e-08	-0.2192502	-0.2368338
31.52	3.202383	-13.07962	0.4978906	10.20892	-13.07962	1.469056e-08	1.469056e-08	-0.2179937	-0.2390198
31.53	3.202047	-13.0058	-0.05078125	10.21798	-13.0058	1.469056e-08	1.469056e-08	-0.2167634	-0.2411934
31.54	3.202164	-12.93224	0.5015625	10.2305	-12.93224	1.469056e-08	1.469056e-08	-0.2155374	-0.2433548
31.55	3.202328	-12.85485	-0.04453125	10.24579	-12.85485	1.469056e-08	1.469056e-08	-0.2142475	-0.2455036
31.56	3.202117	-12.77083	0.5046094	10.26277	-12.77082	1.469056e-08	1.469056e-08	-0.2128471	-0.247639
31.57	3.202141	-12.67625	-0.05070313	10.27996	-12.67625	1.469056e-08	1.469056e-08	-0.2112708	-0.2497596
31.58	3.202398	-12.56894	0.498125	10.29563	-12.56894	1.469056e-08	1.469056e-08	-0.2094824	-0.2518633
31.59	3.202141	-12.44748	-0.05179688	10.30823	-12.44748	1.469056e-08	1.469056e-08	-0.207458	-0.253948
31.6	3.202141	-12.31283	0.4953125	10.31627	-12.31283	1.469056e-08	1.469056e-08	-0.2052138	-0.2560112
31.61	3.202274	-12.16749	-0.04695312	10.31913	-12.16749	1.469056e-08	1.469056e-08	-0.2027916	-0.2580511
31.62	3.202297	-12.01658	0.4919531	10.31647	-12.01658	1.469056e-08	1.469056e-08	-0.2002763	-0.2600661
31.63	3.202187	-11.86575	-0.05632812	10.3091	-11.86575	1.469056e-08	1.469056e-08	-0.1977626	-0.262056
31.64	3.202133	-11.72269	0.4980469	10.29813	-11.72269	1.469056e-08	1.469056e-08	-0.1953782	-0.2640212
31.65	3.202281	-11.59335	-0.04507813	10.28545	-11.59335	1.469056e-08	1.469056e-08	-0.1932226	-0.2659637
31.66	3.202336	-11.48475	0.4984375	10.27308	-11.48475	1.469056e-08	1.469056e-08	-0.1914125	-0.2678863
31.67	3.202227	-11.39991	-0.05	10.26297	-11.39991	1.469056e-08	1.469056e-08	-0.1899984	-0.2697929
31.68	3.202211	-11.34243	0.4984375	10.25702	-11.34243	1.469056e-08	1.469056e-08	-0.1890405	-0.2716875
31.69	3.202391	-11.31096	-0.04992188	10.25627	-11.31096	1.469056e-08	1.469056e-08	-0.1885161	-0.2735749
31.7	3.202203	-11.30509	0.4986719	10.26158	-11.30509	1.469056e-08	1.469056e-08	-0.1884181	-0.2754592
31.71	3.202164	-11.32015	-0.05117188	10.27263	-11.32015	1.469056e-08	1.469056e-08	-0.1886691	-0.2773444
31.72	3.202508	-11.35336	0.50125	10.28904	-11.35336	1.469056e-08	1.469056e-08	-0.1892227	-0.2792337
31.73	3.202117	-11.39944	-0.05242187	10.30942	-11.39944	1.469056e-08	1.469056e-08	-0.1899907	-0.2811297
31.74	3.202094	-11.4561	0.5030469	10.33251	-11.4561	1.469056e-08	1.469056e-08	-0.1909351	-0.2830344
31.75	3.202398	-11.51946	-0.05234375	10.35657	-11.51946	1.469056e-08	1.469056e-08	-0.1919909	-0.284949
31.76	3.201961	-11.5897	0.5014062	10.38014	-11.5897	1.469056e-08	1.469056e-08	-0.1931617	-0.2868749
31.77	3.202313	-11.66488	-0.0490625	10.40194	-11.66488	1.469056e-08	1.469056e-08	-0.1944147	-0.2888128
31.78	3.202078	-11.74955	0.5077344	10.42076	-11.74955	1.469056e-08	1.469056e-08	-0.1958258	-0.2907641
31.79	3.202203	-11.84609	-0.04367188	10.436	-11.8461	1.469056e-08	1.469056e-08	-0.1974349	-0.2927303
31.8	3.202391	-11.96654	0.5096875	10.44629	-11.96654	1.469056e-08	1.469056e-08	-0.1994423	-0.2947146
31.81	3.202219	-12.12045	-0.05109375	10.45089	-12.12044	1.469056e-08	1.469056e-08	-0.2020074	-0.2967216
31.82	3.202031	-12.32091	0.5010156	10.44754	-12.32091	1.469056e-08	1.469056e-08	-0.2053486	-0.298758
31.83	3.202344	-12.57655	-0.04796875	10.43453	-12.57655	1.469056e-08	1.469056e-08	-0.2096092	-0.3008327
31.84	3.202391	-12.87715	0.4996094	10.40992	-12.87715	1.469056e-08	1.469056e-08	-0.2146192	-0.3029538
31.85	3.202219	-13.21019	-0.05671875	10.3722	-13.21019	1.469056e-08	1.469056e-08	-0.2201698	-0.3051284
31.86	3.202086	-13.5067	0.4989844	10.32468	-13.5067	1.469056e-08	1.469056e-08	-0.2251117	-0.3073562
31.87	3.20225	-13.71343	-0.04828125	10.26989	-13.71343	1.469056e-08	1.469056e-08	-0.2285571	-0.3096272
31.88	3.202383	-13.68113	0.504375	10.22405	-13.68113	1.469056e-08	1.469056e-08	-0.2280189	-0.3119139
31.89	3.201992	-13.32118	-0.05164062	10.19791	-13.32118	1.469056e-08	1.469056e-08	-0.2220197	-0.3141693
31.9	3.202289	-12.42437	0.5026563	10.22627	-12.42437	1.469056e-08	1.469056e-08	-0.2070728	-0.3163209
31.91	3.202211	-10.91196	-0.04632812	10.32775	-10.91196	1.469056e-08	1.469056e-08	-0.181866	-0.3182725
31.92	3.202211	-8.582762	0.5044531	10.5535	-8.582762	1.469056e-08	1.469056e-08	-0.143046	-0.3199036
31.93	3.202344	-5.439733	-0.04546875	10.92156	-5.439733	1.469056e-08	1.469056e-08	-0.09066221	-0.3210778
31.94	3.202047	-1.374025	0.5015625	11.48704	-1.374025	0.02499999	1.469056e-08	-0.02290042	-0.2573064	#* INSPI 
31.95	3.202289	3.473485	-0.04570313	12.25256	3.473486	1.469056e-08	1.469056e-08	0.05789143	0.0002385616
31.96	3.202328	9.072027	0.5042188	13.25966	9.072027	1.469056e-08	1.469056e-08	0.1512005	0.001287238
31.97	3.202172	15.14494	-0.04625	14.48186	15.14494	1.469056e-08	1.469056e-08	0.2524157	0.003312034
31.98	3.202398	21.54932	0.5075	15.93464	21.54932	1.469056e-08	1.469056e-08	0.3591553	0.006381378
31.99	3.202148	27.94308	-0.04296875	17.55874	27.94308	1.469056e-08	1.469056e-08	0.465718	0.01051993
32	3.202039	34.16212	0.5044531	19.34457	34.16212	1.469056e-08	1.469056e-08	0.5693687	0.01571356
32.01	3.202274	39.90008	-0.0459375	21.20988	39.90008	1.469056e-08	1.469056e-08	0.6650014	0.02190413
32.02	3.07868	45.07225	0.5060156	23.13485	45.07226	1.469056e-08	1.469056e-08	0.7512043	0.02900602
32.03	3.124852	49.48495	-0.04617187	25.03297	49.48495	1.469056e-08	1.469056e-08	0.8247492	0.03690463
32.04	3.201219	53.18335	0.5028906	26.89392	53.18335	1.469056e-08	1.469056e-08	0.8863892	0.04547928
32.05	3.117219	56.10236	-0.0428125	28.6448	56.10235	1.469056e-08	1.469056e-08	0.9350392	0.05460164
32.06	3.202094	58.39564	0.5080469	30.29812	58.39564	1.469056e-08	1.469056e-08	0.9732607	0.06415715
32.07	3.20193	60.08527	-0.043125	31.80316	60.08527	1.469056e-08	1.469056e-08	1.001421	0.07404053
32.08	3.202133	61.36547	0.5105469	33.19608	61.36547	1.469056e-08	1.469056e-08	1.022758	0.0841699
32.09	3.202375	62.28367	-0.0353125	34.44579	62.28367	1.469056e-08	1.469056e-08	1.038061	0.09447931
32.1	3.201898	63.00694	0.5035156	35.6024	63.00694	1.469056e-08	1.469056e-08	1.050116	0.1049244
32.11	3.202164	63.56374	-0.04367188	36.64594	63.56374	1.469056e-08	1.469056e-08	1.059396	0.1154744
32.12	3.202187	64.06015	0.5060156	37.62796	64.06015	1.469056e-08	1.469056e-08	1.067669	0.1261117
32.13	3.202062	64.4939	-0.04421875	38.53134	64.4939	1.469056e-08	1.469056e-08	1.074898	0.1368258
32.14	3.202305	64.91491	0.5108594	39.40059	64.91491	1.469056e-08	1.469056e-08	1.081915	0.1476111
32.15	3.202109	65.30342	-0.04554687	40.21757	65.30342	1.469056e-08	1.469056e-08	1.08839	0.1584637
32.16	3.202117	65.67925	0.5017969	41.01762	65.67925	1.469056e-08	1.469056e-08	1.094654	0.16938
32.17	3.202305	66.02547	-0.04773437	41.78224	66.02547	1.469056e-08	1.469056e-08	1.100425	0.1803565
32.18	3.201945	66.3562	0.5096094	42.53991	66.3562	1.469056e-08	1.469056e-08	1.105937	0.1913892
32.19	3.202117	66.6685	-0.04632812	43.27427	66.66851	1.469056e-08	1.469056e-08	1.111142	0.2024754
32.2	3.20225	66.97755	0.501875	44.00963	66.97756	1.469056e-08	1.469056e-08	1.116293	0.2136132
32.21	3.202	67.2887	-0.0465625	44.73251	67.2887	1.469056e-08	1.469056e-08	1.121478	0.2248026
32.22	3.20218	67.60575	0.5053125	45.46258	67.60575	1.469056e-08	1.469056e-08	1.126763	0.2360445
32.23	3.202219	67.92318	-0.04226562	46.18631	67.92319	1.469056e-08	1.469056e-08	1.132053	0.2473392
32.24	3.20193	68.20979	0.5138281	46.91399	68.20979	1.469056e-08	1.469056e-08	1.13683	0.2586851
32.25	3.202078	68.42349	-0.04078125	47.62551	68.42349	1.469056e-08	1.469056e-08	1.140392	0.2700729
32.26	3.202289	68.47914	0.5060937	48.31555	68.47915	1.469056e-08	1.469056e-08	1.141319	0.2814848
32.27	3.20207	68.28709	-0.04429688	48.9511	68.28708	1.469056e-08	1.469056e-08	1.138118	0.2928852
32.28	3.202023	67.71854	0.5077344	49.50923	67.71854	1.469056e-08	1.469056e-08	1.128642	0.3042247
32.29	3.202234	66.66026	-0.04023438	49.9448	66.66026	1.469056e-08	1.469056e-08	1.111004	0.3154275
32.3	3.201961	64.98625	0.5071094	50.2251	64.98624	1.469056e-08	1.469056e-08	1.083104	0.3264048
32.31	3.202211	62.61235	-0.04171875	50.30395	62.61235	1.469056e-08	1.469056e-08	1.043539	0.3370422
32.32	3.202187	59.47187	0.5039062	50.1555	59.47187	1.469056e-08	1.469056e-08	0.9911979	0.3472215
32.33	3.202101	55.55619	-0.03382812	49.75	55.55619	1.469056e-08	1.469056e-08	0.9259365	0.3568083
32.34	3.202352	50.88527	0.5114844	49.08496	50.88527	1.469056e-08	1.469056e-08	0.8480878	0.3656803
32.35	3.201852	45.53386	-0.03921875	48.15994	45.53386	1.469056e-08	1.469056e-08	0.7588977	0.3737114
32.36	3.202289	39.58768	0.5153906	47.00061	39.58767	1.469056e-08	1.469056e-08	0.6597946	0.3808016
32.37	3.202117	33.17029	-0.04085937	45.63463	33.17028	1.469056e-08	1.469056e-08	0.5528381	0.3868555
32.38	3.202078	26.38069	0.5123437	44.10427	26.38069	1.469056e-08	1.469056e-08	0.4396782	0.39181
32.39	3.202203	19.34541	-0.03851562	42.4498	19.34541	1.469056e-08	1.469056e-08	0.3224236	0.395607
32.4	3.202164	12.13639	0.5124219	40.70972	12.13639	1.469056e-08	1.469056e-08	0.2022731	0.3982189
32.41	3.202101	4.862835	-0.041875	38.91787	4.862835	1.469056e-08	1.469056e-08	0.08104725	0.3996191
32.42	3.202414	-2.430821	0.51	37.09425	-2.430821	1.469056e-08	0.02499999	-0.04051369	0.3998079	#* EXPI 
32.43	3.202227	-9.6347	-0.0396875	35.25712	-9.6347	1.469056e-08	1.469056e-08	-0.1605783	0.3987841
32.44	3.202078	-16.70171	0.509375	33.40883	-16.70171	1.469056e-08	1.469056e-08	-0.2783618	0.3965736
